,date_time,city,state,country,shape,duration_seconds,latitude_deg,longitude_deg,date,time,year,zip_code
19489,12/1/12 13:00,Key West,FL,US,disk,0,24.5552778,-81.7827778,12/1/12,13:00,12,33040
19491,12/1/12 18:00,Bridgewater,MA,US,rectangle,120,41.9902778,-70.9755556,12/1/12,18:00,12,02324
19492,12/1/12 18:50,Dayton,OH,US,formation,600,39.7588889,-84.1916667,12/1/12,18:50,12,45402
19493,12/1/12 18:55,Dayton,OH,US,formation,600,39.7588889,-84.1916667,12/1/12,18:55,12,45402
19494,1/21/12 18:57,San Francisco,CA,US,light,240,37.775,-122.4183333,1/21/12,18:57,12,94103
19495,12/1/12 19:00,Dover,DE,US,triangle,20,39.1580556,-75.5247222,12/1/12,19:00,12,19901
19496,1/21/12 19:15,Spring Hill,FL,US,circle,300,28.5555556,-82.4505556,1/21/12,19:15,12,34601
19499,12/1/12 19:45,Memphis,TN,US,fireball,40,35.1494444,-90.0488889,12/1/12,19:45,12,38103
19500,12/1/12 19:55,Norfolk,VA,US,fireball,300,36.8466667,-76.2855556,12/1/12,19:55,12,23510
19502,12/1/12 20:35,Melbourne,FL,US,fireball,120,28.0833333,-80.6083333,12/1/12,20:35,12,32901
19503,1/21/12 21:00,Eloy,AZ,US,oval,900,32.7558333,-111.5541667,1/21/12,21:00,12,85131
19504,1/21/12 21:00,Madisonville,TN,US,unknown,0,35.5197222,-84.3636111,1/21/12,21:00,12,37354
19505,1/21/12 21:00,Manchester,NH,US,circle,240,42.9955556,-71.4552778,1/21/12,21:00,12,03104
19506,1/21/12 21:35,Chelan,WA,US,disk,60,47.8411111,-120.0152778,1/21/12,21:35,12,98816
19507,1/21/12 21:48,Jacksonville,FL,US,fireball,300,30.3319444,-81.6558333,1/21/12,21:48,12,32202
19508,12/1/12 22:00,Seffner,FL,US,light,1800,27.9833333,-82.2758333,12/1/12,22:00,12,33584
19510,1/21/12 22:45,Parkland,WA,US,sphere,120,47.1555556,-122.4327778,1/21/12,22:45,12,98444
19512,1/21/13 0:00,Hartford,CT,US,fireball,45,41.7636111,-72.6855556,1/21/13,0:00,13,06106
19513,1/21/13 0:00,Schenectady,NY,US,light,2.5,42.8141667,-73.94,1/21/13,0:00,13,12305
19514,12/1/13 2:25,Arnold,MD,US,circle,20,39.0319444,-76.5030556,12/1/13,2:25,13,21012
19515,12/1/13 4:30,Wichita,KS,US,rectangle,300,37.6922222,-97.3372222,12/1/13,4:30,13,67202
19516,1/21/13 5:20,Atlanta,GA,US,fireball,15,33.7488889,-84.3880556,1/21/13,5:20,13,30334
19518,12/1/13 14:30,Mobile,AL,US,sphere,0,30.6941667,-88.0430556,12/1/13,14:30,13,36602
19519,1/21/13 16:50,New Hope,AL,US,changing,600,34.5369444,-86.3944444,1/21/13,16:50,13,35760
19520,12/1/13 17:45,Midlothian,VA,US,diamond,1200,37.5058333,-77.6494444,12/1/13,17:45,13,23113
19521,12/1/13 18:00,Lake Ariel,PA,US,fireball,60,41.4538889,-75.3830556,12/1/13,18:00,13,18436
19524,12/1/13 18:30,Sherman Oaks,CA,US,light,10,34.1511111,-118.4483333,12/1/13,18:30,13,91423
19525,12/1/13 19:00,Indianapolis,IN,US,unknown,600,39.7683333,-86.1580556,12/1/13,19:00,13,46204
19526,12/1/13 19:37,Oklahoma City (Near),OK,US,circle,600,35.4675,-97.5161111,12/1/13,19:37,13,73102
19527,12/1/13 20:00,Corpus Christi,TX,US,sphere,60,27.8002778,-97.3961111,12/1/13,20:00,13,78401
19528,12/1/13 20:00,New Hope,PA,US,changing,60,40.3641667,-74.9516667,12/1/13,20:00,13,18938
19529,12/1/13 20:00,Pueblo,CO,US,other,5,38.2544444,-104.6086111,12/1/13,20:00,13,81004
19530,12/1/13 20:15,Moore,OK,US,formation,120,35.3394444,-97.4863889,12/1/13,20:15,13,73160
19531,1/21/13 21:00,New Castle,DE,US,circle,600,39.6619444,-75.5666667,1/21/13,21:00,13,19720
19532,12/1/13 22:00,Bellingham,WA,US,light,10800,48.7597222,-122.4869444,12/1/13,22:00,13,98225
19533,12/1/13 22:10,Franklin,MI,US,flash,2,42.5222222,-83.3061111,12/1/13,22:10,13,48025
19534,12/1/13 23:45,Great Falls,MT,US,circle,30,47.5002778,-111.3,12/1/13,23:45,13,59405
19535,1/21/14 0:45,Luna,NM,US,fireball,10,33.8188889,-108.9538889,1/21/14,0:45,14,87824
19537,1/21/14 5:30,Lynnwood,WA,US,fireball,3,47.8211111,-122.3138889,1/21/14,5:30,14,98036
19538,1/21/14 6:00,Thousand Oaks,CA,US,light,20,34.1705556,-118.8366667,1/21/14,6:00,14,91362
19539,1/21/14 6:50,Montana City,MT,US,changing,180,46.5377778,-111.9319444,1/21/14,6:50,14,59634
19540,1/21/14 7:15,Morrisville,PA,US,light,300,40.2113889,-74.7883333,1/21/14,7:15,14,19067
19541,1/21/14 8:30,Park City,UT,US,egg,45,40.6461111,-111.4972222,1/21/14,8:30,14,84060
19542,1/21/14 17:30,Milo,MO,US,sphere,600,37.7561111,-94.3058333,1/21/14,17:30,14,64767
19543,1/21/14 19:30,Dahlonega,GA,US,circle,15,34.5325,-83.985,1/21/14,19:30,14,30533
19544,1/21/14 19:30,Mariposa,CA,US,circle,600,37.485,-119.9652778,1/21/14,19:30,14,95338
19545,1/21/14 20:00,Oakley,CA,US,disk,120,37.9975,-121.7113889,1/21/14,20:00,14,94561
19546,1/21/14 20:15,Clermont,FL,US,disk,0,28.5491667,-81.7730556,1/21/14,20:15,14,34711
19548,1/21/14 20:25,Congress,AZ,US,light,30,34.1625,-112.85,1/21/14,20:25,14,85332
19550,1/21/14 21:45,Vacaville,CA,US,light,120,38.3566667,-121.9866667,1/21/14,21:45,14,95688
19551,1/21/14 22:30,Hampton Bays,NY,US,light,900,40.8688889,-72.5180556,1/21/14,22:30,14,11946
19552,1/21/14 23:00,Overton,NV,US,triangle,600,36.5433333,-114.4461111,1/21/14,23:00,14,89040
19700,12/12/10 2:30,Bradenton,FL,US,other,600,27.4986111,-82.575,12/12/10,2:30,10,34205
19701,12/12/10 6:15,Orlando,FL,US,circle,300,28.5380556,-81.3794444,12/12/10,6:15,10,32801
19702,12/12/10 16:30,Lancaster,PA,US,sphere,5,40.0377778,-76.3058333,12/12/10,16:30,10,17603
19703,12/12/10 21:30,Sugar Hill,GA,US,other,3,34.1063889,-84.0336111,12/12/10,21:30,10,30518
19704,12/12/11 1:00,Lakewood,CO,US,disk,240,39.7047222,-105.0808333,12/12/11,1:00,11,80226
19705,12/12/11 4:30,Tacoma,WA,US,flash,1,47.2530556,-122.4430556,12/12/11,4:30,11,98402
19706,12/12/11 5:30,Mount Vernon,WA,US,light,7200,48.4213889,-122.3327778,12/12/11,5:30,11,98273
19708,12/12/11 18:00,Rochester,NY,US,fireball,3,43.1547222,-77.6158333,12/12/11,18:00,11,14614
19709,12/12/11 18:03,Marathon,NY,US,fireball,5,42.4416667,-76.0325,12/12/11,18:03,11,13803
19710,12/12/11 19:19,Palo Alto,CA,US,cylinder,3,37.4419444,-122.1419444,12/12/11,19:19,11,94303
19711,12/12/11 20:11,Lacey,WA,US,light,2,47.0344444,-122.8219444,12/12/11,20:11,11,98503
19712,12/12/11 23:00,Summerville,SC,US,other,2,33.0183333,-80.1758333,12/12/11,23:00,11,29483
19713,12/12/12 1:27,Memphis,TN,US,circle,120,35.1494444,-90.0488889,12/12/12,1:27,12,38103
19715,12/12/12 7:00,St. Peters,MO,US,oval,600,38.8002778,-90.6263889,12/12/12,7:00,12,63376
19716,12/12/12 7:30,Charleroi,PA,US,unknown,300,40.1377778,-79.8983333,12/12/12,7:30,12,15022
19717,12/12/12 10:00,Lindenhurst,IL,US,cigar,60,42.4105556,-88.0261111,12/12/12,10:00,12,60046
19718,12/12/12 16:00,Kankakee,IL,US,circle,37800,41.12,-87.8611111,12/12/12,16:00,12,60901
19719,12/12/12 16:30,Elk Grove,CA,US,unknown,120,38.4088889,-121.3705556,12/12/12,16:30,12,95624
19720,12/12/12 16:30,Jefferson,GA,US,other,0,34.1169444,-83.5725,12/12/12,16:30,12,30549
19721,12/12/12 17:00,Peacham,VT,US,light,600,44.3288889,-72.1694444,12/12/12,17:00,12,05862
19722,12/12/12 17:30,Kelso,WA,US,light,600,46.1469444,-122.9072222,12/12/12,17:30,12,98626
19724,12/12/12 17:45,Pittsburgh,PA,US,changing,180,40.4405556,-79.9961111,12/12/12,17:45,12,15219
19725,12/12/12 18:41,Talihina,OK,US,fireball,80,34.7513889,-95.0477778,12/12/12,18:41,12,74571
19726,12/12/12 18:45,Gallipolis,OH,US,fireball,15,38.8097222,-82.2025,12/12/12,18:45,12,45631
19727,12/12/12 19:20,Nashua,NH,US,sphere,120,42.7652778,-71.4680556,12/12/12,19:20,12,03064
19728,12/12/12 20:15,Laurelville,OH,US,unknown,20,39.4733333,-82.7394444,12/12/12,20:15,12,43135
19729,12/12/12 21:00,Elkhorn,WI,US,other,600,42.6727778,-88.5444444,12/12/12,21:00,12,53121
19730,12/12/12 21:00,North Conway,NH,US,cylinder,300,44.0536111,-71.1288889,12/12/12,21:00,12,03860
19731,12/12/12 21:20,Castro Valley,CA,US,light,720,37.6941667,-122.0852778,12/12/12,21:20,12,94546
19732,12/12/12 21:35,Bay Village,OH,US,fireball,90,41.4847222,-81.9222222,12/12/12,21:35,12,44140
19733,12/12/12 22:30,Westford,MA,US,fireball,3,42.5791667,-71.4383333,12/12/12,22:30,12,01886
19734,12/12/12 22:43,Hopkinton,NH,US,circle,300,43.1913889,-71.6758333,12/12/12,22:43,12,03229
19736,12/12/12 23:00,New London,NH,US,chevron,180,43.4138889,-71.9855556,12/12/12,23:00,12,03257
19737,12/12/12 23:00,Warner,NH,US,unknown,300,43.2805556,-71.8172222,12/12/12,23:00,12,03278
19738,12/12/12 23:24,New Smyrna Beach,FL,US,fireball,120,29.0255556,-80.9272222,12/12/12,23:24,12,32168
19740,12/12/13 0:00,Baltimore,MD,US,other,60,39.2902778,-76.6125,12/12/13,0:00,13,21202
19744,12/12/13 5:00,Roseburg,OR,US,light,45,43.2166667,-123.3405556,12/12/13,5:00,13,97470
19745,12/12/13 6:15,Charlotte,NC,US,changing,60,35.2269444,-80.8433333,12/12/13,6:15,13,28280
19746,12/12/13 7:30,Petal,MS,US,light,720,31.3463889,-89.26,12/12/13,7:30,13,39465
19747,12/12/13 15:45,San Jose,CA,US,formation,10,37.3394444,-121.8938889,12/12/13,15:45,13,95110
19748,12/12/13 16:20,Marion,MA,US,light,60,41.7,-70.7633333,12/12/13,16:20,13,02738
19749,12/12/13 17:00,Roseburg,OR,US,formation,30,43.2166667,-123.3405556,12/12/13,17:00,13,97470
19750,12/12/13 18:00,Denver,CO,US,sphere,180,39.7391667,-104.9841667,12/12/13,18:00,13,80203
19751,12/12/13 18:15,Lakewood,CO,US,rectangle,1200,39.7047222,-105.0808333,12/12/13,18:15,13,80226
19752,12/12/13 18:25,Henderson,CO,US,sphere,240,39.9205556,-104.8652778,12/12/13,18:25,13,80640
19754,12/12/13 19:00,Boise,ID,US,light,180,43.6136111,-116.2025,12/12/13,19:00,13,83702
19755,12/12/13 19:00,Germantown,OH,US,light,3600,39.6261111,-84.3694444,12/12/13,19:00,13,45342
19756,12/12/13 19:30,Garden Grove,CA,US,light,3600,33.7738889,-117.9405556,12/12/13,19:30,13,92843
19757,12/12/13 19:30,Moncks Corner,SC,US,light,60,33.1958333,-80.0133333,12/12/13,19:30,13,29461
19758,12/12/13 19:50,Cartersville,GA,US,light,300,34.165,-84.8,12/12/13,19:50,13,30120
19759,12/12/13 20:00,Canyon Lake,CA,US,circle,5,33.685,-117.2722222,12/12/13,20:00,13,92587
19760,12/12/13 20:30,Dearing,GA,US,fireball,240,33.4130556,-82.3852778,12/12/13,20:30,13,30808
19761,12/12/13 21:00,Milwaukee,WI,US,unknown,900,43.0388889,-87.9063889,12/12/13,21:00,13,53202
19763,12/12/13 22:30,Grovetown,GA,US,light,1200,33.4502778,-82.1983333,12/12/13,22:30,13,30813
19765,12/12/13 22:30,North Pole,AK,US,flash,3,64.7511111,-147.3494444,12/12/13,22:30,13,99705
19907,12/13/10 0:00,Villa Park,IL,US,fireball,1,41.8897222,-87.9888889,12/13/10,0:00,10,60181
19908,12/13/10 0:30,Vashon,WA,US,flash,3600,47.4475,-122.4586111,12/13/10,0:30,10,98070
19909,12/13/10 1:16,Fruitland (Nenahnezad Chapter House),NM,US,disk,0,36.7391667,-108.395,12/13/10,1:16,10,87416
19910,12/13/10 6:45,Los Angeles,CA,US,changing,900,34.0522222,-118.2427778,12/13/10,6:45,10,90012
19911,12/13/10 18:24,Gillette,WY,US,fireball,10,44.2911111,-105.5016667,12/13/10,18:24,10,82716
19912,12/13/10 19:05,Tucson,AZ,US,light,10,32.2216667,-110.9258333,12/13/10,19:05,10,85716
19914,12/13/10 22:00,Hixson,TN,US,light,180,35.1405556,-85.2327778,12/13/10,22:00,10,37343
19916,12/13/10 23:45,Eufaula,AL,US,light,600,31.8911111,-85.1455556,12/13/10,23:45,10,36027
19917,12/13/11 13:30,San Juan Capistrano,CA,US,circle,30,33.5016667,-117.6616667,12/13/11,13:30,11,92675
19918,12/13/11 16:00,Canby,OR,US,teardrop,30,45.2630556,-122.6913889,12/13/11,16:00,11,97013
19919,12/13/11 17:00,Minneapolis,MN,US,circle,30,44.98,-93.2636111,12/13/11,17:00,11,55401
19920,12/13/11 17:00,Newark,OH,US,fireball,600,40.0580556,-82.4013889,12/13/11,17:00,11,43055
19921,12/13/11 19:00,Baxter Springs,KS,US,oval,300,37.0236111,-94.7352778,12/13/11,19:00,11,66713
19922,12/13/11 19:55,Hinesville,GA,US,sphere,1200,31.8466667,-81.5961111,12/13/11,19:55,11,31313
19924,12/13/11 22:15,Carroll Valley,PA,US,rectangle,10,39.7491667,-77.3833333,12/13/11,22:15,11,17320
19925,12/13/11 23:30,Tampa,FL,US,fireball,2,27.9472222,-82.4586111,12/13/11,23:30,11,33602
19927,12/13/12 0:00,Abington,PA,US,triangle,90,40.1205556,-75.1183333,12/13/12,0:00,12,19001
19928,12/13/12 0:00,Markleville,IN,US,light,1200,39.9777778,-85.6147222,12/13/12,0:00,12,46064
19929,12/13/12 1:15,Louisville,KY,US,formation,600,38.2541667,-85.7594444,12/13/12,1:15,12,40202
19931,12/13/12 6:30,Towson,MD,US,sphere,4,39.4013889,-76.6022222,12/13/12,6:30,12,21286
19933,12/13/12 12:18,Richmond,KY,US,light,25,37.7477778,-84.2947222,12/13/12,12:18,12,40475
19934,12/13/12 15:50,Carlton,OR,US,triangle,60,45.2944444,-123.1752778,12/13/12,15:50,12,97111
19935,12/13/12 16:00,Rye,TX,US,oval,600,30.4525,-94.7686111,12/13/12,16:00,12,77327
19936,12/13/12 16:45,Ocean Springs,MS,US,egg,600,30.4111111,-88.8277778,12/13/12,16:45,12,39564
19937,12/13/12 17:00,North Providence,RI,US,unknown,1320,41.85,-71.4666667,12/13/12,17:00,12,02911
19938,12/13/12 17:27,Seminole,FL,US,other,240,27.8394444,-82.7913889,12/13/12,17:27,12,33772
19939,12/13/12 17:38,Skokie,IL,US,light,40,42.0333333,-87.7333333,12/13/12,17:38,12,60076
19940,12/13/12 18:30,Port Washington,WI,US,circle,20,43.3872222,-87.8755556,12/13/12,18:30,12,53074
19941,12/13/12 18:30,Turlock,CA,US,light,30,37.4947222,-120.8455556,12/13/12,18:30,12,95380
19942,12/13/12 19:00,Fort Smith,AR,US,circle,120,35.3858333,-94.3983333,12/13/12,19:00,12,72904
19943,12/13/12 19:00,Pueblo West,CO,US,circle,300,38.35,-104.7222222,12/13/12,19:00,12,81007
19944,12/13/12 19:15,Homewood,AL,US,light,3,33.4716667,-86.8008333,12/13/12,19:15,12,35209
19945,12/13/12 19:35,Hernando,MS,US,sphere,60,34.8238889,-89.9936111,12/13/12,19:35,12,38632
19946,12/13/12 19:55,Tomah,WI,US,sphere,3,43.9786111,-90.5038889,12/13/12,19:55,12,54660
19947,12/13/12 20:00,Phoenix,AZ,US,light,900,33.4483333,-112.0733333,12/13/12,20:00,12,85004
19948,12/13/12 20:00,Scappoose,OR,US,circle,0.57,45.7544444,-122.8763889,12/13/12,20:00,12,97056
19949,12/13/12 20:10,Newton,MA,US,triangle,600,42.3369444,-71.2097222,12/13/12,20:10,12,02459
19950,12/13/12 20:45,Macomb,IL,US,triangle,180,40.4591667,-90.6716667,12/13/12,20:45,12,61455
19951,12/13/12 20:45,Macomb,IL,US,triangle,240,40.4591667,-90.6716667,12/13/12,20:45,12,61455
19952,12/13/12 21:15,Great Falls,MT,US,fireball,10,47.5002778,-111.3,12/13/12,21:15,12,59405
19953,12/13/12 22:00,Norristown,PA,US,triangle,600,40.1213889,-75.3402778,12/13/12,22:00,12,19401
19954,12/13/12 22:00,Wauconda,IL,US,disk,2,42.2588889,-88.1391667,12/13/12,22:00,12,60084
19955,12/13/12 23:00,Burgaw,NC,US,triangle,30,34.5519444,-77.9263889,12/13/12,23:00,12,28425
19956,12/13/12 23:55,Sylvania,OH,US,disk,720,41.7188889,-83.7130556,12/13/12,23:55,12,43560
19958,12/13/13 0:15,Acworth,GA,US,fireball,180,34.0658333,-84.6769444,12/13/13,0:15,13,30101
19960,12/13/13 3:30,Princeton,WV,US,circle,180,37.3661111,-81.1027778,12/13/13,3:30,13,24740
19961,12/13/13 5:15,Edmond,OK,US,triangle,300,35.6527778,-97.4777778,12/13/13,5:15,13,73034
19962,12/13/13 5:45,Meriden,CT,US,cigar,45,41.5380556,-72.8075,12/13/13,5:45,13,06451
19963,12/13/13 6:40,Madison,IL,US,light,120,38.6825,-90.1569444,12/13/13,6:40,13,62060
19964,12/13/13 16:00,Pleasantville,NY,US,diamond,300,41.1327778,-73.7930556,12/13/13,16:00,13,10570
19965,12/13/13 17:30,Gloucester,MA,US,circle,45,42.6158333,-70.6625,12/13/13,17:30,13,01930
19966,12/13/13 17:30,Wakefield,MA,US,circle,30,42.5063889,-71.0733333,12/13/13,17:30,13,01880
19967,12/13/13 17:45,Fairlee,VT,US,unknown,60,43.9075,-72.1438889,12/13/13,17:45,13,05045
19968,12/13/13 17:50,Daly City,CA,US,light,180,37.7058333,-122.4608333,12/13/13,17:50,13,94014
19969,12/13/13 18:00,Potsdam (Tupper Lake),NY,US,fireball,0,44.6697222,-74.9816667,12/13/13,18:00,13,13676
19970,12/13/13 18:10,Whitman,MA,US,circle,1800,42.0805556,-70.9361111,12/13/13,18:10,13,02382
19971,12/13/13 18:30,Hartford,CT,US,circle,0,41.7636111,-72.6855556,12/13/13,18:30,13,06106
19972,12/13/13 18:30,Lakewood,CO,US,light,600,39.7047222,-105.0808333,12/13/13,18:30,13,80226
19974,12/13/13 19:00,Bushnell,FL,US,light,5,28.6647222,-82.1130556,12/13/13,19:00,13,33513
19975,12/13/13 19:00,Concord,VT,US,fireball,300,44.4288889,-71.8905556,12/13/13,19:00,13,05824
19976,12/13/13 19:00,Largo,FL,US,sphere,1,27.9091667,-82.7875,12/13/13,19:00,13,33770
19977,12/13/13 19:00,Palm Harbor,FL,US,light,30,28.0777778,-82.7638889,12/13/13,19:00,13,34683
19978,12/13/13 19:00,Saint Petersburg,FL,US,fireball,60,27.7705556,-82.6794444,12/13/13,19:00,13,33711
19979,12/13/13 19:08,Palm Harbor,FL,US,light,15,28.0777778,-82.7638889,12/13/13,19:08,13,34683
19980,12/13/13 19:20,Naples,FL,US,light,15,26.1416667,-81.795,12/13/13,19:20,13,34102
19981,12/13/13 19:30,St. Augustine,FL,US,triangle,2,29.8944444,-81.3147222,12/13/13,19:30,13,32084
19982,12/13/13 19:31,Longmont,CO,US,fireball,60,40.1672222,-105.1013889,12/13/13,19:31,13,80501
19983,12/13/13 19:45,San Francisco,CA,US,diamond,600,37.775,-122.4183333,12/13/13,19:45,13,94103
19984,12/13/13 19:59,Longmont,CO,US,fireball,300,40.1672222,-105.1013889,12/13/13,19:59,13,80501
19985,12/13/13 20:00,Bemidji,MN,US,light,900,47.4736111,-94.88,12/13/13,20:00,13,56601
19986,12/13/13 20:00,Boise,ID,US,sphere,120,43.6136111,-116.2025,12/13/13,20:00,13,83702
19987,12/13/13 20:00,Longmont,CO,US,fireball,60,40.1672222,-105.1013889,12/13/13,20:00,13,80501
19988,12/13/13 21:00,Columbus,OH,US,fireball,180,39.9611111,-82.9988889,12/13/13,21:00,13,43215
19990,12/13/13 22:15,Springfield,OR,US,light,300,44.0463889,-123.0208333,12/13/13,22:15,13,97477
19991,12/13/13 22:30,Prescott,AZ,US,disk,0,34.54,-112.4677778,12/13/13,22:30,13,86303
19992,12/13/13 23:00,Madison,WI,US,unknown,3,43.0730556,-89.4011111,12/13/13,23:00,13,53715
19993,12/13/13 23:00,West Palm Beach,FL,US,circle,30,26.7052778,-80.0366667,12/13/13,23:00,13,33480
20105,12/14/10 3:15,Hudson,FL,US,cone,1800,28.3641667,-82.6936111,12/14/10,3:15,10,34667
20109,12/14/10 18:45,Troy,NC,US,sphere,600,35.3583333,-79.8947222,12/14/10,18:45,10,27371
20110,12/14/10 20:00,Salt Lake City,UT,US,light,300,40.7608333,-111.8902778,12/14/10,20:00,10,84111
20112,12/14/10 23:00,Addison,IL,US,light,900,41.9316667,-87.9888889,12/14/10,23:00,10,60101
20113,12/14/11 0:00,Auburn,ME,US,circle,120,44.0977778,-70.2316667,12/14/11,0:00,11,04210
20115,12/14/11 1:00,West Sacramento,CA,US,other,5,38.5816667,-121.4933333,12/14/11,1:00,11,95814
20116,12/14/11 12:30,Spencer,IA,US,sphere,30,43.1413889,-95.1441667,12/14/11,12:30,11,51301
20117,12/14/11 17:00,Rocklin,CA,US,formation,30,38.7908333,-121.2347222,12/14/11,17:00,11,95677
20118,12/14/11 18:00,Aiken County (Rural),SC,US,formation,120,33.5602778,-81.7197222,12/14/11,18:00,11,29801
20119,12/14/11 18:16,Leominster,MA,US,oval,60,42.525,-71.7602778,12/14/11,18:16,11,01453
20120,12/14/11 19:00,Knoxville,TN,US,fireball,60,35.9605556,-83.9208333,12/14/11,19:00,11,37902
20121,12/14/11 20:00,Phoenix,AZ,US,disk,1200,33.4483333,-112.0733333,12/14/11,20:00,11,85004
20122,12/14/11 21:00,Saint Petersburg,FL,US,unknown,0,27.7705556,-82.6794444,12/14/11,21:00,11,33711
20124,12/14/11 23:00,Berkeley,CA,US,cigar,4,37.8716667,-122.2716667,12/14/11,23:00,11,94704
20125,12/14/11 23:58,Charlotte,NC,US,sphere,2.5,35.2269444,-80.8433333,12/14/11,23:58,11,28280
20126,12/14/12 0:18,North Highlands,CA,US,triangle,30,38.6858333,-121.3711111,12/14/12,0:18,12,95660
20127,12/14/12 1:00,Fayetteville,NC,US,disk,1200,35.0525,-78.8786111,12/14/12,1:00,12,28301
20128,12/14/12 1:00,Springfield,MO,US,light,1200,37.2152778,-93.2980556,12/14/12,1:00,12,65802
20129,12/14/12 2:00,East Bridgewater,MA,US,,180,42.0333333,-70.9597222,12/14/12,2:00,12,02333
20130,12/14/12 2:35,St. Louis,MO,US,diamond,45,38.6272222,-90.1977778,12/14/12,2:35,12,63101
20131,12/14/12 3:58,New Orleans,LA,US,flash,4,29.9544444,-90.075,12/14/12,3:58,12,70112
20132,12/14/12 4:00,Pasadena,CA,US,sphere,3600,34.1477778,-118.1436111,12/14/12,4:00,12,91101
20133,12/14/12 5:00,New York City (Queens),NY,US,changing,180,40.7141667,-74.0063889,12/14/12,5:00,12,10007
20134,12/14/12 6:00,Cincinnati,OH,US,light,5,39.1619444,-84.4569444,12/14/12,6:00,12,45212
20136,12/14/12 8:20,Wasilla,AK,US,fireball,0,61.5813889,-149.4394444,12/14/12,8:20,12,99654
20139,12/14/12 20:00,Memphis,TN,US,circle,2700,35.1494444,-90.0488889,12/14/12,20:00,12,38103
20140,12/14/12 21:50,Libertyville,IL,US,fireball,60,42.2830556,-87.9530556,12/14/12,21:50,12,60048
20141,12/14/12 22:30,Las Vegas,NV,US,sphere,180,36.175,-115.1363889,12/14/12,22:30,12,89101
20142,12/14/12 22:45,Potomac,MD,US,triangle,2400,39.0180556,-77.2088889,12/14/12,22:45,12,20854
20143,12/14/12 23:17,Morgantown,WV,US,sphere,4,39.6294444,-79.9561111,12/14/12,23:17,12,26505
20144,12/14/12 23:29,Alexandria,VA,US,light,60,38.8047222,-77.0472222,12/14/12,23:29,12,22314
20146,12/14/13 5:00,Ontario,CA,US,fireball,3,34.0633333,-117.65,12/14/13,5:00,13,91761
20147,12/14/13 13:30,Floral City,FL,US,cigar,20,28.7497222,-82.2969444,12/14/13,13:30,13,34436
20148,12/14/13 16:00,Maricopa,AZ,US,circle,40,33.0580556,-112.0469444,12/14/13,16:00,13,85138
20149,12/14/13 18:00,Sterling,CO,US,rectangle,15,40.6255556,-103.2072222,12/14/13,18:00,13,80751
20150,12/14/13 18:00,Sumpter,OR,US,light,240,44.7458333,-118.2011111,12/14/13,18:00,13,97877
20151,12/14/13 18:50,Anchorage,AK,US,flash,2,61.2180556,-149.9002778,12/14/13,18:50,13,99501
20153,12/14/13 20:00,Purcell,OK,US,sphere,60,35.0136111,-97.3608333,12/14/13,20:00,13,73080
20154,12/14/13 20:02,Phoenix,AZ,US,fireball,5,33.4483333,-112.0733333,12/14/13,20:02,13,85004
20155,12/14/13 21:00,Jacksonville,FL,US,circle,60,30.3319444,-81.6558333,12/14/13,21:00,13,32202
20156,12/14/13 21:35,Wellington,FL,US,light,1200,26.6583333,-80.2416667,12/14/13,21:35,13,33414
20157,12/14/13 21:45,Miami,FL,US,light,300,25.7738889,-80.1938889,12/14/13,21:45,13,33130
20398,12/15/10 0:51,Bailey Island,ME,US,flash,900,43.7275,-69.9955556,12/15/10,0:51,10,04003
20400,12/15/10 4:45,Palm Springs,CA,US,changing,5,33.8302778,-116.5444444,12/15/10,4:45,10,92262
20401,12/15/10 6:30,New York City (Staten Island),NY,US,circle,2100,40.7141667,-74.0063889,12/15/10,6:30,10,10007
20403,12/15/10 22:00,Opelousas,LA,US,chevron,30,30.5333333,-92.0813889,12/15/10,22:00,10,70570
20404,12/15/10 22:01,Kimmell,IN,US,unknown,300,41.3952778,-85.5483333,12/15/10,22:01,10,46760
20405,12/15/10 23:00,Campbell,CA,US,triangle,120,37.2872222,-121.9488889,12/15/10,23:00,10,95008
20406,12/15/10 23:00,Spokane (Rural),WA,US,cylinder,900,47.6588889,-117.425,12/15/10,23:00,10,99201
20408,12/15/11 0:00,Charlotte (S Of&#44 On I-85),NC,US,light,15,35.2269444,-80.8433333,12/15/11,0:00,11,28280
20409,12/15/11 0:30,St. Petersburg,FL,US,other,3,27.7705556,-82.6794444,12/15/11,0:30,11,33711
20410,12/15/11 0:43,Readfield,ME,US,light,0,44.3877778,-69.9672222,12/15/11,0:43,11,04355
20412,12/15/11 5:10,Ashburn,VA,US,circle,0,39.0436111,-77.4877778,12/15/11,5:10,11,20147
20413,12/15/11 17:30,Laramie,WY,US,changing,900,41.3113889,-105.5905556,12/15/11,17:30,11,82070
20414,12/15/11 18:05,Mitchell,SD,US,light,45,43.7094444,-98.0294444,12/15/11,18:05,11,57301
